Image Name,Number,Gender,Hand,Finger
122__M_Right_index_finger.BMP,122,M,Right,index
122__M_Left_middle_finger.BMP,122,M,Left,middle
122__M_Left_index_finger.BMP,122,M,Left,index
122__M_Left_ring_finger.BMP,122,M,Left,ring
122__M_Right_middle_finger.BMP,122,M,Right,middle
122__M_Left_little_finger.BMP,122,M,Left,little
123__M_Left_little_finger.BMP,123,M,Left,little
123__M_Left_middle_finger.BMP,123,M,Left,middle
123__M_Left_ring_finger.BMP,123,M,Left,ring
123__M_Left_thumb_finger.BMP,123,M,Left,thumb
123__M_Right_little_finger.BMP,123,M,Right,little
123__M_Right_middle_finger.BMP,123,M,Right,middle
123__M_Right_ring_finger.BMP,123,M,Right,ring
123__M_Right_thumb_finger.BMP,123,M,Right,thumb
123__M_Left_index_finger.BMP,123,M,Left,index
123__M_Right_index_finger.BMP,123,M,Right,index
124__M_Left_middle_finger.BMP,124,M,Left,middle
124__M_Left_index_finger.BMP,124,M,Left,index
124__M_Left_little_finger.BMP,124,M,Left,little
124__M_Left_ring_finger.BMP,124,M,Left,ring
124__M_Right_index_finger.BMP,124,M,Right,index
124__M_Right_little_finger.BMP,124,M,Right,little
124__M_Right_middle_finger.BMP,124,M,Right,middle
124__M_Right_ring_finger.BMP,124,M,Right,ring
124__M_Right_thumb_finger.BMP,124,M,Right,thumb
124__M_Left_thumb_finger.BMP,124,M,Left,thumb
126__F_Left_middle_finger.BMP,126,F,Left,middle
126__F_Left_index_finger.BMP,126,F,Left,index
126__F_Right_ring_finger.BMP,126,F,Right,ring
126__F_Right_middle_finger.BMP,126,F,Right,middle
126__F_Right_little_finger.BMP,126,F,Right,little
126__F_Right_thumb_finger.BMP,126,F,Right,thumb
126__F_Left_thumb_finger.BMP,126,F,Left,thumb
126__F_Left_ring_finger.BMP,126,F,Left,ring
126__F_Left_little_finger.BMP,126,F,Left,little
126__F_Right_index_finger.BMP,126,F,Right,index
128__M_Right_thumb_finger.BMP,128,M,Right,thumb
128__M_Right_ring_finger.BMP,128,M,Right,ring
128__M_Right_little_finger.BMP,128,M,Right,little
128__M_Right_index_finger.BMP,128,M,Right,index
128__M_Left_thumb_finger.BMP,128,M,Left,thumb
128__M_Right_middle_finger.BMP,128,M,Right,middle
128__M_Left_middle_finger.BMP,128,M,Left,middle
128__M_Left_little_finger.BMP,128,M,Left,little
128__M_Left_index_finger.BMP,128,M,Left,index
128__M_Left_ring_finger.BMP,128,M,Left,ring
129__M_Right_ring_finger.BMP,129,M,Right,ring
129__M_Left_middle_finger.BMP,129,M,Left,middle
129__M_Left_ring_finger.BMP,129,M,Left,ring
129__M_Left_thumb_finger.BMP,129,M,Left,thumb
129__M_Right_index_finger.BMP,129,M,Right,index
129__M_Right_little_finger.BMP,129,M,Right,little
129__M_Right_middle_finger.BMP,129,M,Right,middle
129__M_Left_little_finger.BMP,129,M,Left,little
129__M_Left_index_finger.BMP,129,M,Left,index
129__M_Right_thumb_finger.BMP,129,M,Right,thumb
130__F_Right_thumb_finger.BMP,130,F,Right,thumb
130__F_Left_little_finger.BMP,130,F,Left,little
130__F_Left_middle_finger.BMP,130,F,Left,middle
130__F_Left_ring_finger.BMP,130,F,Left,ring
130__F_Left_thumb_finger.BMP,130,F,Left,thumb
130__F_Right_index_finger.BMP,130,F,Right,index
130__F_Right_little_finger.BMP,130,F,Right,little
130__F_Right_middle_finger.BMP,130,F,Right,middle
130__F_Left_index_finger.BMP,130,F,Left,index
130__F_Right_ring_finger.BMP,130,F,Right,ring
131__M_Left_middle_finger.BMP,131,M,Left,middle
131__M_Right_thumb_finger.BMP,131,M,Right,thumb
131__M_Right_ring_finger.BMP,131,M,Right,ring
131__M_Right_middle_finger.BMP,131,M,Right,middle
131__M_Right_little_finger.BMP,131,M,Right,little
131__M_Right_index_finger.BMP,131,M,Right,index
131__M_Left_thumb_finger.BMP,131,M,Left,thumb
131__M_Left_ring_finger.BMP,131,M,Left,ring
131__M_Left_index_finger.BMP,131,M,Left,index
131__M_Left_little_finger.BMP,131,M,Left,little
134__M_Right_index_finger.BMP,134,M,Right,index
134__M_Right_middle_finger.BMP,134,M,Right,middle
134__M_Right_little_finger.BMP,134,M,Right,little
134__M_Left_thumb_finger.BMP,134,M,Left,thumb
134__M_Right_ring_finger.BMP,134,M,Right,ring
134__M_Left_middle_finger.BMP,134,M,Left,middle
134__M_Left_little_finger.BMP,134,M,Left,little
134__M_Left_index_finger.BMP,134,M,Left,index
134__M_Left_ring_finger.BMP,134,M,Left,ring
134__M_Right_thumb_finger.BMP,134,M,Right,thumb
135__F_Right_thumb_finger.BMP,135,F,Right,thumb
135__F_Left_little_finger.BMP,135,F,Left,little
135__F_Left_middle_finger.BMP,135,F,Left,middle
135__F_Left_ring_finger.BMP,135,F,Left,ring
135__F_Left_thumb_finger.BMP,135,F,Left,thumb
135__F_Right_index_finger.BMP,135,F,Right,index
135__F_Right_little_finger.BMP,135,F,Right,little
135__F_Right_middle_finger.BMP,135,F,Right,middle
135__F_Right_ring_finger.BMP,135,F,Right,ring
135__F_Left_index_finger.BMP,135,F,Left,index
137__M_Right_ring_finger.BMP,137,M,Right,ring
137__M_Right_middle_finger.BMP,137,M,Right,middle
137__M_Right_index_finger.BMP,137,M,Right,index
137__M_Right_little_finger.BMP,137,M,Right,little
137__M_Left_ring_finger.BMP,137,M,Left,ring
137__M_Left_thumb_finger.BMP,137,M,Left,thumb
137__M_Left_index_finger.BMP,137,M,Left,index
137__M_Right_thumb_finger.BMP,137,M,Right,thumb
137__M_Left_little_finger.BMP,137,M,Left,little
137__M_Left_middle_finger.BMP,137,M,Left,middle
139__M_Left_index_finger.BMP,139,M,Left,index
139__M_Left_middle_finger.BMP,139,M,Left,middle
139__M_Left_ring_finger.BMP,139,M,Left,ring
139__M_Left_thumb_finger.BMP,139,M,Left,thumb
139__M_Right_index_finger.BMP,139,M,Right,index
139__M_Right_little_finger.BMP,139,M,Right,little
139__M_Right_middle_finger.BMP,139,M,Right,middle
139__M_Right_ring_finger.BMP,139,M,Right,ring
139__M_Right_thumb_finger.BMP,139,M,Right,thumb
139__M_Left_little_finger.BMP,139,M,Left,little
140__F_Left_index_finger.BMP,140,F,Left,index
140__F_Left_little_finger.BMP,140,F,Left,little
140__F_Right_thumb_finger.BMP,140,F,Right,thumb
140__F_Left_middle_finger.BMP,140,F,Left,middle
140__F_Left_ring_finger.BMP,140,F,Left,ring
140__F_Left_thumb_finger.BMP,140,F,Left,thumb
140__F_Right_index_finger.BMP,140,F,Right,index
140__F_Right_little_finger.BMP,140,F,Right,little
140__F_Right_middle_finger.BMP,140,F,Right,middle
140__F_Right_ring_finger.BMP,140,F,Right,ring
143__M_Right_little_finger.BMP,143,M,Right,little
143__M_Right_index_finger.BMP,143,M,Right,index
143__M_Left_thumb_finger.BMP,143,M,Left,thumb
143__M_Left_ring_finger.BMP,143,M,Left,ring
143__M_Left_middle_finger.BMP,143,M,Left,middle
143__M_Left_little_finger.BMP,143,M,Left,little
143__M_Left_index_finger.BMP,143,M,Left,index
143__M_Right_ring_finger.BMP,143,M,Right,ring
143__M_Right_thumb_finger.BMP,143,M,Right,thumb
143__M_Right_middle_finger.BMP,143,M,Right,middle
144__M_Left_little_finger.BMP,144,M,Left,little
144__M_Left_index_finger.BMP,144,M,Left,index
144__M_Right_thumb_finger.BMP,144,M,Right,thumb
144__M_Right_ring_finger.BMP,144,M,Right,ring
144__M_Right_middle_finger.BMP,144,M,Right,middle
144__M_Left_ring_finger.BMP,144,M,Left,ring
144__M_Right_index_finger.BMP,144,M,Right,index
144__M_Left_thumb_finger.BMP,144,M,Left,thumb
144__M_Left_middle_finger.BMP,144,M,Left,middle
144__M_Right_little_finger.BMP,144,M,Right,little
147__M_Right_middle_finger.BMP,147,M,Right,middle
147__M_Right_thumb_finger.BMP,147,M,Right,thumb
147__M_Right_ring_finger.BMP,147,M,Right,ring
147__M_Right_little_finger.BMP,147,M,Right,little
147__M_Left_index_finger.BMP,147,M,Left,index
147__M_Left_thumb_finger.BMP,147,M,Left,thumb
147__M_Left_ring_finger.BMP,147,M,Left,ring
147__M_Left_middle_finger.BMP,147,M,Left,middle
147__M_Left_little_finger.BMP,147,M,Left,little
147__M_Right_index_finger.BMP,147,M,Right,index
148__M_Right_ring_finger.BMP,148,M,Right,ring
148__M_Right_thumb_finger.BMP,148,M,Right,thumb
148__M_Right_middle_finger.BMP,148,M,Right,middle
148__M_Right_little_finger.BMP,148,M,Right,little
148__M_Left_index_finger.BMP,148,M,Left,index
148__M_Left_thumb_finger.BMP,148,M,Left,thumb
148__M_Left_ring_finger.BMP,148,M,Left,ring
148__M_Left_middle_finger.BMP,148,M,Left,middle
148__M_Right_index_finger.BMP,148,M,Right,index
148__M_Left_little_finger.BMP,148,M,Left,little
151__M_Right_middle_finger.BMP,151,M,Right,middle
151__M_Right_thumb_finger.BMP,151,M,Right,thumb
151__M_Right_ring_finger.BMP,151,M,Right,ring
151__M_Right_little_finger.BMP,151,M,Right,little
151__M_Left_ring_finger.BMP,151,M,Left,ring
151__M_Left_thumb_finger.BMP,151,M,Left,thumb
151__M_Left_middle_finger.BMP,151,M,Left,middle
151__M_Left_little_finger.BMP,151,M,Left,little
151__M_Left_index_finger.BMP,151,M,Left,index
151__M_Right_index_finger.BMP,151,M,Right,index
152__M_Right_thumb_finger.BMP,152,M,Right,thumb
152__M_Right_ring_finger.BMP,152,M,Right,ring
152__M_Right_middle_finger.BMP,152,M,Right,middle
152__M_Right_little_finger.BMP,152,M,Right,little
152__M_Right_index_finger.BMP,152,M,Right,index
152__M_Left_thumb_finger.BMP,152,M,Left,thumb
152__M_Left_ring_finger.BMP,152,M,Left,ring
152__M_Left_middle_finger.BMP,152,M,Left,middle
152__M_Left_little_finger.BMP,152,M,Left,little
152__M_Left_index_finger.BMP,152,M,Left,index
153__M_Right_ring_finger.BMP,153,M,Right,ring
153__M_Right_middle_finger.BMP,153,M,Right,middle
153__M_Right_little_finger.BMP,153,M,Right,little
153__M_Right_thumb_finger.BMP,153,M,Right,thumb
153__M_Left_thumb_finger.BMP,153,M,Left,thumb
153__M_Left_ring_finger.BMP,153,M,Left,ring
153__M_Left_middle_finger.BMP,153,M,Left,middle
153__M_Left_little_finger.BMP,153,M,Left,little
153__M_Right_index_finger.BMP,153,M,Right,index
153__M_Left_index_finger.BMP,153,M,Left,index
157__M_Right_ring_finger.BMP,157,M,Right,ring
157__M_Right_middle_finger.BMP,157,M,Right,middle
157__M_Right_little_finger.BMP,157,M,Right,little
157__M_Right_thumb_finger.BMP,157,M,Right,thumb
157__M_Left_thumb_finger.BMP,157,M,Left,thumb
157__M_Right_index_finger.BMP,157,M,Right,index
157__M_Left_little_finger.BMP,157,M,Left,little
157__M_Left_index_finger.BMP,157,M,Left,index
157__M_Left_ring_finger.BMP,157,M,Left,ring
157__M_Left_middle_finger.BMP,157,M,Left,middle
160__M_Left_index_finger.BMP,160,M,Left,index
160__M_Right_ring_finger.BMP,160,M,Right,ring
160__M_Right_middle_finger.BMP,160,M,Right,middle
160__M_Right_little_finger.BMP,160,M,Right,little
160__M_Right_thumb_finger.BMP,160,M,Right,thumb
160__M_Left_thumb_finger.BMP,160,M,Left,thumb
160__M_Left_ring_finger.BMP,160,M,Left,ring
160__M_Left_middle_finger.BMP,160,M,Left,middle
160__M_Left_little_finger.BMP,160,M,Left,little
160__M_Right_index_finger.BMP,160,M,Right,index
161__F_Left_index_finger.BMP,161,F,Left,index
161__F_Left_middle_finger.BMP,161,F,Left,middle
161__F_Left_ring_finger.BMP,161,F,Left,ring
161__F_Left_thumb_finger.BMP,161,F,Left,thumb
161__F_Right_index_finger.BMP,161,F,Right,index
161__F_Right_little_finger.BMP,161,F,Right,little
161__F_Right_middle_finger.BMP,161,F,Right,middle
161__F_Right_ring_finger.BMP,161,F,Right,ring
161__F_Right_thumb_finger.BMP,161,F,Right,thumb
161__F_Left_little_finger.BMP,161,F,Left,little
162__M_Right_middle_finger.BMP,162,M,Right,middle
162__M_Right_ring_finger.BMP,162,M,Right,ring
162__M_Right_index_finger.BMP,162,M,Right,index
162__M_Left_thumb_finger.BMP,162,M,Left,thumb
162__M_Left_ring_finger.BMP,162,M,Left,ring
162__M_Left_middle_finger.BMP,162,M,Left,middle
162__M_Left_little_finger.BMP,162,M,Left,little
162__M_Right_little_finger.BMP,162,M,Right,little
162__M_Left_index_finger.BMP,162,M,Left,index
162__M_Right_thumb_finger.BMP,162,M,Right,thumb
163__M_Left_index_finger.BMP,163,M,Left,index
163__M_Left_middle_finger.BMP,163,M,Left,middle
163__M_Left_ring_finger.BMP,163,M,Left,ring
163__M_Left_thumb_finger.BMP,163,M,Left,thumb
163__M_Left_little_finger.BMP,163,M,Left,little
163__M_Right_middle_finger.BMP,163,M,Right,middle
163__M_Right_ring_finger.BMP,163,M,Right,ring
163__M_Right_thumb_finger.BMP,163,M,Right,thumb
163__M_Right_little_finger.BMP,163,M,Right,little
163__M_Right_index_finger.BMP,163,M,Right,index
165__M_Left_index_finger.BMP,165,M,Left,index
165__M_Left_little_finger.BMP,165,M,Left,little
165__M_Left_middle_finger.BMP,165,M,Left,middle
165__M_Left_ring_finger.BMP,165,M,Left,ring
165__M_Left_thumb_finger.BMP,165,M,Left,thumb
165__M_Right_index_finger.BMP,165,M,Right,index
165__M_Right_little_finger.BMP,165,M,Right,little
165__M_Right_middle_finger.BMP,165,M,Right,middle
165__M_Right_ring_finger.BMP,165,M,Right,ring
165__M_Right_thumb_finger.BMP,165,M,Right,thumb
167__M_Left_ring_finger.BMP,167,M,Left,ring
167__M_Right_thumb_finger.BMP,167,M,Right,thumb
167__M_Left_index_finger.BMP,167,M,Left,index
167__M_Left_little_finger.BMP,167,M,Left,little
167__M_Left_middle_finger.BMP,167,M,Left,middle
167__M_Left_thumb_finger.BMP,167,M,Left,thumb
167__M_Right_little_finger.BMP,167,M,Right,little
167__M_Right_middle_finger.BMP,167,M,Right,middle
167__M_Right_ring_finger.BMP,167,M,Right,ring
167__M_Right_index_finger.BMP,167,M,Right,index
169__F_Right_middle_finger.BMP,169,F,Right,middle
169__F_Right_little_finger.BMP,169,F,Right,little
169__F_Left_index_finger.BMP,169,F,Left,index
169__F_Left_thumb_finger.BMP,169,F,Left,thumb
169__F_Left_ring_finger.BMP,169,F,Left,ring
169__F_Left_middle_finger.BMP,169,F,Left,middle
169__F_Left_little_finger.BMP,169,F,Left,little
169__F_Right_index_finger.BMP,169,F,Right,index
169__F_Right_thumb_finger.BMP,169,F,Right,thumb
169__F_Right_ring_finger.BMP,169,F,Right,ring
170__M_Left_little_finger.BMP,170,M,Left,little
170__M_Left_index_finger.BMP,170,M,Left,index
170__M_Right_ring_finger.BMP,170,M,Right,ring
170__M_Right_middle_finger.BMP,170,M,Right,middle
170__M_Right_little_finger.BMP,170,M,Right,little
170__M_Right_index_finger.BMP,170,M,Right,index
170__M_Right_thumb_finger.BMP,170,M,Right,thumb
170__M_Left_thumb_finger.BMP,170,M,Left,thumb
170__M_Left_ring_finger.BMP,170,M,Left,ring
170__M_Left_middle_finger.BMP,170,M,Left,middle
171__M_Right_thumb_finger.BMP,171,M,Right,thumb
171__M_Right_ring_finger.BMP,171,M,Right,ring
171__M_Left_index_finger.BMP,171,M,Left,index
171__M_Right_middle_finger.BMP,171,M,Right,middle
171__M_Left_ring_finger.BMP,171,M,Left,ring
171__M_Left_thumb_finger.BMP,171,M,Left,thumb
171__M_Right_index_finger.BMP,171,M,Right,index
171__M_Right_little_finger.BMP,171,M,Right,little
171__M_Left_middle_finger.BMP,171,M,Left,middle
171__M_Left_little_finger.BMP,171,M,Left,little
172__M_Right_ring_finger.BMP,172,M,Right,ring
172__M_Right_thumb_finger.BMP,172,M,Right,thumb
172__M_Left_index_finger.BMP,172,M,Left,index
172__M_Left_little_finger.BMP,172,M,Left,little
172__M_Left_middle_finger.BMP,172,M,Left,middle
172__M_Left_ring_finger.BMP,172,M,Left,ring
172__M_Left_thumb_finger.BMP,172,M,Left,thumb
172__M_Right_index_finger.BMP,172,M,Right,index
172__M_Right_middle_finger.BMP,172,M,Right,middle
172__M_Right_little_finger.BMP,172,M,Right,little
179__M_Right_thumb_finger.BMP,179,M,Right,thumb
179__M_Right_ring_finger.BMP,179,M,Right,ring
179__M_Right_little_finger.BMP,179,M,Right,little
179__M_Right_middle_finger.BMP,179,M,Right,middle
179__M_Left_thumb_finger.BMP,179,M,Left,thumb
179__M_Left_ring_finger.BMP,179,M,Left,ring
179__M_Left_little_finger.BMP,179,M,Left,little
179__M_Left_index_finger.BMP,179,M,Left,index
179__M_Right_index_finger.BMP,179,M,Right,index
179__M_Left_middle_finger.BMP,179,M,Left,middle
180__F_Left_index_finger.BMP,180,F,Left,index
180__F_Left_little_finger.BMP,180,F,Left,little
180__F_Left_middle_finger.BMP,180,F,Left,middle
180__F_Left_ring_finger.BMP,180,F,Left,ring
180__F_Left_thumb_finger.BMP,180,F,Left,thumb
180__F_Right_index_finger.BMP,180,F,Right,index
180__F_Right_little_finger.BMP,180,F,Right,little
180__F_Right_middle_finger.BMP,180,F,Right,middle
180__F_Right_thumb_finger.BMP,180,F,Right,thumb
180__F_Right_ring_finger.BMP,180,F,Right,ring
184__M_Left_middle_finger.BMP,184,M,Left,middle
184__M_Right_middle_finger.BMP,184,M,Right,middle
184__M_Left_thumb_finger.BMP,184,M,Left,thumb
184__M_Right_ring_finger.BMP,184,M,Right,ring
184__M_Right_thumb_finger.BMP,184,M,Right,thumb
184__M_Left_ring_finger.BMP,184,M,Left,ring
184__M_Right_little_finger.BMP,184,M,Right,little
184__M_Right_index_finger.BMP,184,M,Right,index
184__M_Left_little_finger.BMP,184,M,Left,little
184__M_Left_index_finger.BMP,184,M,Left,index
187__M_Left_middle_finger.BMP,187,M,Left,middle
187__M_Left_little_finger.BMP,187,M,Left,little
187__M_Left_index_finger.BMP,187,M,Left,index
187__M_Left_ring_finger.BMP,187,M,Left,ring
187__M_Right_thumb_finger.BMP,187,M,Right,thumb
187__M_Right_ring_finger.BMP,187,M,Right,ring
187__M_Right_middle_finger.BMP,187,M,Right,middle
187__M_Right_little_finger.BMP,187,M,Right,little
187__M_Right_index_finger.BMP,187,M,Right,index
187__M_Left_thumb_finger.BMP,187,M,Left,thumb
188__M_Left_index_finger.BMP,188,M,Left,index
188__M_Right_thumb_finger.BMP,188,M,Right,thumb
188__M_Left_little_finger.BMP,188,M,Left,little
188__M_Right_middle_finger.BMP,188,M,Right,middle
188__M_Right_ring_finger.BMP,188,M,Right,ring
188__M_Right_index_finger.BMP,188,M,Right,index
188__M_Left_thumb_finger.BMP,188,M,Left,thumb
188__M_Left_ring_finger.BMP,188,M,Left,ring
188__M_Right_little_finger.BMP,188,M,Right,little
188__M_Left_middle_finger.BMP,188,M,Left,middle
190__M_Left_index_finger.BMP,190,M,Left,index
190__M_Left_little_finger.BMP,190,M,Left,little
190__M_Left_middle_finger.BMP,190,M,Left,middle
190__M_Left_ring_finger.BMP,190,M,Left,ring
190__M_Left_thumb_finger.BMP,190,M,Left,thumb
190__M_Right_index_finger.BMP,190,M,Right,index
190__M_Right_little_finger.BMP,190,M,Right,little
190__M_Right_middle_finger.BMP,190,M,Right,middle
190__M_Right_ring_finger.BMP,190,M,Right,ring
190__M_Right_thumb_finger.BMP,190,M,Right,thumb
192__M_Left_little_finger.BMP,192,M,Left,little
192__M_Left_index_finger.BMP,192,M,Left,index
192__M_Left_ring_finger.BMP,192,M,Left,ring
192__M_Right_thumb_finger.BMP,192,M,Right,thumb
192__M_Right_ring_finger.BMP,192,M,Right,ring
192__M_Right_middle_finger.BMP,192,M,Right,middle
192__M_Right_little_finger.BMP,192,M,Right,little
192__M_Right_index_finger.BMP,192,M,Right,index
192__M_Left_middle_finger.BMP,192,M,Left,middle
192__M_Left_thumb_finger.BMP,192,M,Left,thumb
194__M_Right_ring_finger.BMP,194,M,Right,ring
194__M_Left_middle_finger.BMP,194,M,Left,middle
194__M_Left_index_finger.BMP,194,M,Left,index
194__M_Left_little_finger.BMP,194,M,Left,little
194__M_Left_ring_finger.BMP,194,M,Left,ring
194__M_Left_thumb_finger.BMP,194,M,Left,thumb
194__M_Right_index_finger.BMP,194,M,Right,index
194__M_Right_little_finger.BMP,194,M,Right,little
194__M_Right_middle_finger.BMP,194,M,Right,middle
194__M_Right_thumb_finger.BMP,194,M,Right,thumb
195__M_Left_little_finger.BMP,195,M,Left,little
195__M_Left_middle_finger.BMP,195,M,Left,middle
195__M_Right_ring_finger.BMP,195,M,Right,ring
195__M_Right_thumb_finger.BMP,195,M,Right,thumb
195__M_Left_index_finger.BMP,195,M,Left,index
195__M_Right_middle_finger.BMP,195,M,Right,middle
195__M_Right_little_finger.BMP,195,M,Right,little
195__M_Right_index_finger.BMP,195,M,Right,index
195__M_Left_thumb_finger.BMP,195,M,Left,thumb
195__M_Left_ring_finger.BMP,195,M,Left,ring
198__M_Right_thumb_finger.BMP,198,M,Right,thumb
198__M_Right_ring_finger.BMP,198,M,Right,ring
198__M_Right_middle_finger.BMP,198,M,Right,middle
198__M_Right_little_finger.BMP,198,M,Right,little
198__M_Left_thumb_finger.BMP,198,M,Left,thumb
198__M_Left_ring_finger.BMP,198,M,Left,ring
198__M_Right_index_finger.BMP,198,M,Right,index
198__M_Left_index_finger.BMP,198,M,Left,index
198__M_Left_middle_finger.BMP,198,M,Left,middle
198__M_Left_little_finger.BMP,198,M,Left,little
199__M_Left_index_finger.BMP,199,M,Left,index
199__M_Left_little_finger.BMP,199,M,Left,little
199__M_Left_middle_finger.BMP,199,M,Left,middle
199__M_Left_ring_finger.BMP,199,M,Left,ring
199__M_Left_thumb_finger.BMP,199,M,Left,thumb
199__M_Right_little_finger.BMP,199,M,Right,little
199__M_Right_middle_finger.BMP,199,M,Right,middle
199__M_Right_ring_finger.BMP,199,M,Right,ring
199__M_Right_thumb_finger.BMP,199,M,Right,thumb
199__M_Right_index_finger.BMP,199,M,Right,index
201__F_Left_index_finger.BMP,201,F,Left,index
201__F_Right_thumb_finger.BMP,201,F,Right,thumb
201__F_Right_middle_finger.BMP,201,F,Right,middle
201__F_Right_little_finger.BMP,201,F,Right,little
201__F_Right_ring_finger.BMP,201,F,Right,ring
201__F_Left_thumb_finger.BMP,201,F,Left,thumb
201__F_Left_ring_finger.BMP,201,F,Left,ring
201__F_Left_middle_finger.BMP,201,F,Left,middle
201__F_Left_little_finger.BMP,201,F,Left,little
201__F_Right_index_finger.BMP,201,F,Right,index
202__M_Left_little_finger.BMP,202,M,Left,little
202__M_Left_middle_finger.BMP,202,M,Left,middle
202__M_Left_ring_finger.BMP,202,M,Left,ring
202__M_Left_thumb_finger.BMP,202,M,Left,thumb
202__M_Right_index_finger.BMP,202,M,Right,index
202__M_Right_little_finger.BMP,202,M,Right,little
202__M_Right_middle_finger.BMP,202,M,Right,middle
202__M_Right_ring_finger.BMP,202,M,Right,ring
202__M_Right_thumb_finger.BMP,202,M,Right,thumb
202__M_Left_index_finger.BMP,202,M,Left,index
203__M_Right_thumb_finger.BMP,203,M,Right,thumb
203__M_Left_index_finger.BMP,203,M,Left,index
203__M_Right_middle_finger.BMP,203,M,Right,middle
203__M_Right_little_finger.BMP,203,M,Right,little
203__M_Right_index_finger.BMP,203,M,Right,index
203__M_Left_thumb_finger.BMP,203,M,Left,thumb
203__M_Left_ring_finger.BMP,203,M,Left,ring
203__M_Left_middle_finger.BMP,203,M,Left,middle
203__M_Left_little_finger.BMP,203,M,Left,little
203__M_Right_ring_finger.BMP,203,M,Right,ring
206__M_Right_little_finger.BMP,206,M,Right,little
206__M_Right_thumb_finger.BMP,206,M,Right,thumb
206__M_Right_ring_finger.BMP,206,M,Right,ring
206__M_Right_middle_finger.BMP,206,M,Right,middle
206__M_Right_index_finger.BMP,206,M,Right,index
206__M_Left_thumb_finger.BMP,206,M,Left,thumb
206__M_Left_ring_finger.BMP,206,M,Left,ring
206__M_Left_middle_finger.BMP,206,M,Left,middle
206__M_Left_little_finger.BMP,206,M,Left,little
206__M_Left_index_finger.BMP,206,M,Left,index
207__M_Left_index_finger.BMP,207,M,Left,index
207__M_Left_little_finger.BMP,207,M,Left,little
207__M_Left_middle_finger.BMP,207,M,Left,middle
207__M_Left_ring_finger.BMP,207,M,Left,ring
207__M_Left_thumb_finger.BMP,207,M,Left,thumb
207__M_Right_index_finger.BMP,207,M,Right,index
207__M_Right_little_finger.BMP,207,M,Right,little
207__M_Right_middle_finger.BMP,207,M,Right,middle
207__M_Right_ring_finger.BMP,207,M,Right,ring
207__M_Right_thumb_finger.BMP,207,M,Right,thumb
208__M_Right_ring_finger.BMP,208,M,Right,ring
208__M_Right_little_finger.BMP,208,M,Right,little
208__M_Right_middle_finger.BMP,208,M,Right,middle
208__M_Right_thumb_finger.BMP,208,M,Right,thumb
208__M_Right_index_finger.BMP,208,M,Right,index
208__M_Left_thumb_finger.BMP,208,M,Left,thumb
208__M_Left_ring_finger.BMP,208,M,Left,ring
208__M_Left_middle_finger.BMP,208,M,Left,middle
208__M_Left_little_finger.BMP,208,M,Left,little
208__M_Left_index_finger.BMP,208,M,Left,index
214__M_Right_thumb_finger.BMP,214,M,Right,thumb
214__M_Right_ring_finger.BMP,214,M,Right,ring
214__M_Right_middle_finger.BMP,214,M,Right,middle
214__M_Right_little_finger.BMP,214,M,Right,little
214__M_Right_index_finger.BMP,214,M,Right,index
214__M_Left_ring_finger.BMP,214,M,Left,ring
214__M_Left_middle_finger.BMP,214,M,Left,middle
214__M_Left_little_finger.BMP,214,M,Left,little
214__M_Left_index_finger.BMP,214,M,Left,index
214__M_Left_thumb_finger.BMP,214,M,Left,thumb
215__M_Right_little_finger.BMP,215,M,Right,little
215__M_Right_ring_finger.BMP,215,M,Right,ring
215__M_Right_middle_finger.BMP,215,M,Right,middle
215__M_Right_index_finger.BMP,215,M,Right,index
215__M_Right_thumb_finger.BMP,215,M,Right,thumb
215__M_Left_ring_finger.BMP,215,M,Left,ring
215__M_Left_middle_finger.BMP,215,M,Left,middle
215__M_Left_little_finger.BMP,215,M,Left,little
215__M_Left_index_finger.BMP,215,M,Left,index
215__M_Left_thumb_finger.BMP,215,M,Left,thumb
216__M_Right_thumb_finger.BMP,216,M,Right,thumb
216__M_Right_ring_finger.BMP,216,M,Right,ring
216__M_Right_middle_finger.BMP,216,M,Right,middle
216__M_Right_little_finger.BMP,216,M,Right,little
216__M_Right_index_finger.BMP,216,M,Right,index
216__M_Left_middle_finger.BMP,216,M,Left,middle
216__M_Left_ring_finger.BMP,216,M,Left,ring
216__M_Left_little_finger.BMP,216,M,Left,little
216__M_Left_index_finger.BMP,216,M,Left,index
216__M_Left_thumb_finger.BMP,216,M,Left,thumb
217__M_Right_ring_finger.BMP,217,M,Right,ring
217__M_Right_middle_finger.BMP,217,M,Right,middle
217__M_Right_little_finger.BMP,217,M,Right,little
217__M_Right_index_finger.BMP,217,M,Right,index
217__M_Right_thumb_finger.BMP,217,M,Right,thumb
217__M_Left_ring_finger.BMP,217,M,Left,ring
217__M_Left_middle_finger.BMP,217,M,Left,middle
217__M_Left_little_finger.BMP,217,M,Left,little
217__M_Left_index_finger.BMP,217,M,Left,index
217__M_Left_thumb_finger.BMP,217,M,Left,thumb
218__M_Right_thumb_finger.BMP,218,M,Right,thumb
218__M_Right_ring_finger.BMP,218,M,Right,ring
218__M_Right_middle_finger.BMP,218,M,Right,middle
218__M_Right_little_finger.BMP,218,M,Right,little
218__M_Right_index_finger.BMP,218,M,Right,index
218__M_Left_thumb_finger.BMP,218,M,Left,thumb
218__M_Left_middle_finger.BMP,218,M,Left,middle
218__M_Left_little_finger.BMP,218,M,Left,little
218__M_Left_index_finger.BMP,218,M,Left,index
