Image Name,Number,Gender,Hand,Finger
139__M_Left_ring_finger.BMP,139,M,Left,ring
139__M_Left_thumb_finger.BMP,139,M,Left,thumb
139__M_Right_index_finger.BMP,139,M,Right,index
139__M_Right_little_finger.BMP,139,M,Right,little
139__M_Right_middle_finger.BMP,139,M,Right,middle
139__M_Right_ring_finger.BMP,139,M,Right,ring
139__M_Right_thumb_finger.BMP,139,M,Right,thumb
139__M_Left_little_finger.BMP,139,M,Left,little
140__F_Left_index_finger.BMP,140,F,Left,index
140__F_Left_little_finger.BMP,140,F,Left,little
140__F_Right_thumb_finger.BMP,140,F,Right,thumb
140__F_Left_middle_finger.BMP,140,F,Left,middle
140__F_Left_ring_finger.BMP,140,F,Left,ring
140__F_Left_thumb_finger.BMP,140,F,Left,thumb
140__F_Right_index_finger.BMP,140,F,Right,index
140__F_Right_little_finger.BMP,140,F,Right,little
140__F_Right_middle_finger.BMP,140,F,Right,middle
140__F_Right_ring_finger.BMP,140,F,Right,ring
142__F_Left_ring_finger.BMP,142,F,Left,ring
142__F_Left_index_finger.BMP,142,F,Left,index
142__F_Left_thumb_finger.BMP,142,F,Left,thumb
142__F_Left_middle_finger.BMP,142,F,Left,middle
142__F_Right_index_finger.BMP,142,F,Right,index
142__F_Right_little_finger.BMP,142,F,Right,little
142__F_Right_middle_finger.BMP,142,F,Right,middle
142__F_Left_little_finger.BMP,142,F,Left,little
142__F_Right_thumb_finger.BMP,142,F,Right,thumb
142__F_Right_ring_finger.BMP,142,F,Right,ring
143__M_Right_little_finger.BMP,143,M,Right,little
143__M_Right_index_finger.BMP,143,M,Right,index
143__M_Left_thumb_finger.BMP,143,M,Left,thumb
143__M_Left_ring_finger.BMP,143,M,Left,ring
143__M_Left_middle_finger.BMP,143,M,Left,middle
143__M_Left_little_finger.BMP,143,M,Left,little
143__M_Left_index_finger.BMP,143,M,Left,index
143__M_Right_ring_finger.BMP,143,M,Right,ring
143__M_Right_thumb_finger.BMP,143,M,Right,thumb
143__M_Right_middle_finger.BMP,143,M,Right,middle
144__M_Left_little_finger.BMP,144,M,Left,little
144__M_Left_index_finger.BMP,144,M,Left,index
144__M_Right_thumb_finger.BMP,144,M,Right,thumb
144__M_Right_ring_finger.BMP,144,M,Right,ring
144__M_Right_middle_finger.BMP,144,M,Right,middle
144__M_Left_ring_finger.BMP,144,M,Left,ring
144__M_Right_index_finger.BMP,144,M,Right,index
144__M_Left_thumb_finger.BMP,144,M,Left,thumb
144__M_Left_middle_finger.BMP,144,M,Left,middle
144__M_Right_little_finger.BMP,144,M,Right,little
145__M_Right_thumb_finger.BMP,145,M,Right,thumb
145__M_Right_middle_finger.BMP,145,M,Right,middle
145__M_Right_ring_finger.BMP,145,M,Right,ring
145__M_Right_little_finger.BMP,145,M,Right,little
145__M_Left_middle_finger.BMP,145,M,Left,middle
145__M_Left_thumb_finger.BMP,145,M,Left,thumb
145__M_Left_ring_finger.BMP,145,M,Left,ring
145__M_Left_little_finger.BMP,145,M,Left,little
145__M_Left_index_finger.BMP,145,M,Left,index
145__M_Right_index_finger.BMP,145,M,Right,index
146__M_Right_thumb_finger.BMP,146,M,Right,thumb
146__M_Right_ring_finger.BMP,146,M,Right,ring
146__M_Right_middle_finger.BMP,146,M,Right,middle
146__M_Right_little_finger.BMP,146,M,Right,little
146__M_Left_thumb_finger.BMP,146,M,Left,thumb
146__M_Left_ring_finger.BMP,146,M,Left,ring
146__M_Left_middle_finger.BMP,146,M,Left,middle
146__M_Left_little_finger.BMP,146,M,Left,little
146__M_Left_index_finger.BMP,146,M,Left,index
146__M_Right_index_finger.BMP,146,M,Right,index
147__M_Right_middle_finger.BMP,147,M,Right,middle
147__M_Right_thumb_finger.BMP,147,M,Right,thumb
147__M_Right_ring_finger.BMP,147,M,Right,ring
147__M_Right_little_finger.BMP,147,M,Right,little
147__M_Left_index_finger.BMP,147,M,Left,index
147__M_Left_thumb_finger.BMP,147,M,Left,thumb
147__M_Left_ring_finger.BMP,147,M,Left,ring
147__M_Left_middle_finger.BMP,147,M,Left,middle
147__M_Left_little_finger.BMP,147,M,Left,little
147__M_Right_index_finger.BMP,147,M,Right,index
148__M_Right_ring_finger.BMP,148,M,Right,ring
148__M_Right_thumb_finger.BMP,148,M,Right,thumb
148__M_Right_middle_finger.BMP,148,M,Right,middle
148__M_Right_little_finger.BMP,148,M,Right,little
148__M_Left_index_finger.BMP,148,M,Left,index
148__M_Left_thumb_finger.BMP,148,M,Left,thumb
148__M_Left_ring_finger.BMP,148,M,Left,ring
148__M_Left_middle_finger.BMP,148,M,Left,middle
148__M_Right_index_finger.BMP,148,M,Right,index
148__M_Left_little_finger.BMP,148,M,Left,little
150__M_Left_little_finger.BMP,150,M,Left,little
150__M_Left_middle_finger.BMP,150,M,Left,middle
150__M_Left_ring_finger.BMP,150,M,Left,ring
150__M_Left_thumb_finger.BMP,150,M,Left,thumb
150__M_Right_index_finger.BMP,150,M,Right,index
150__M_Right_little_finger.BMP,150,M,Right,little
150__M_Right_middle_finger.BMP,150,M,Right,middle
150__M_Right_ring_finger.BMP,150,M,Right,ring
150__M_Right_thumb_finger.BMP,150,M,Right,thumb
150__M_Left_index_finger.BMP,150,M,Left,index
151__M_Right_middle_finger.BMP,151,M,Right,middle
151__M_Right_thumb_finger.BMP,151,M,Right,thumb
151__M_Right_ring_finger.BMP,151,M,Right,ring
151__M_Right_little_finger.BMP,151,M,Right,little
151__M_Left_ring_finger.BMP,151,M,Left,ring
151__M_Left_thumb_finger.BMP,151,M,Left,thumb
151__M_Left_middle_finger.BMP,151,M,Left,middle
151__M_Left_little_finger.BMP,151,M,Left,little
151__M_Left_index_finger.BMP,151,M,Left,index
151__M_Right_index_finger.BMP,151,M,Right,index
152__M_Right_thumb_finger.BMP,152,M,Right,thumb
152__M_Right_ring_finger.BMP,152,M,Right,ring
152__M_Right_middle_finger.BMP,152,M,Right,middle
152__M_Right_little_finger.BMP,152,M,Right,little
152__M_Right_index_finger.BMP,152,M,Right,index
152__M_Left_thumb_finger.BMP,152,M,Left,thumb
152__M_Left_ring_finger.BMP,152,M,Left,ring
152__M_Left_middle_finger.BMP,152,M,Left,middle
152__M_Left_little_finger.BMP,152,M,Left,little
152__M_Left_index_finger.BMP,152,M,Left,index
153__M_Right_ring_finger.BMP,153,M,Right,ring
153__M_Right_middle_finger.BMP,153,M,Right,middle
153__M_Right_little_finger.BMP,153,M,Right,little
153__M_Right_thumb_finger.BMP,153,M,Right,thumb
153__M_Left_thumb_finger.BMP,153,M,Left,thumb
153__M_Left_ring_finger.BMP,153,M,Left,ring
153__M_Left_middle_finger.BMP,153,M,Left,middle
153__M_Left_little_finger.BMP,153,M,Left,little
153__M_Right_index_finger.BMP,153,M,Right,index
153__M_Left_index_finger.BMP,153,M,Left,index
154__F_Right_thumb_finger.BMP,154,F,Right,thumb
154__F_Right_ring_finger.BMP,154,F,Right,ring
154__F_Right_middle_finger.BMP,154,F,Right,middle
154__F_Right_little_finger.BMP,154,F,Right,little
154__F_Right_index_finger.BMP,154,F,Right,index
154__F_Left_thumb_finger.BMP,154,F,Left,thumb
154__F_Left_ring_finger.BMP,154,F,Left,ring
154__F_Left_middle_finger.BMP,154,F,Left,middle
154__F_Left_little_finger.BMP,154,F,Left,little
154__F_Left_index_finger.BMP,154,F,Left,index
155__M_Right_thumb_finger.BMP,155,M,Right,thumb
155__M_Right_ring_finger.BMP,155,M,Right,ring
155__M_Right_middle_finger.BMP,155,M,Right,middle
155__M_Right_little_finger.BMP,155,M,Right,little
155__M_Left_index_finger.BMP,155,M,Left,index
155__M_Left_thumb_finger.BMP,155,M,Left,thumb
155__M_Left_ring_finger.BMP,155,M,Left,ring
155__M_Left_middle_finger.BMP,155,M,Left,middle
155__M_Left_little_finger.BMP,155,M,Left,little
155__M_Right_index_finger.BMP,155,M,Right,index
157__M_Right_ring_finger.BMP,157,M,Right,ring
157__M_Right_middle_finger.BMP,157,M,Right,middle
157__M_Right_little_finger.BMP,157,M,Right,little
157__M_Right_thumb_finger.BMP,157,M,Right,thumb
157__M_Left_thumb_finger.BMP,157,M,Left,thumb
157__M_Right_index_finger.BMP,157,M,Right,index
157__M_Left_little_finger.BMP,157,M,Left,little
157__M_Left_index_finger.BMP,157,M,Left,index
157__M_Left_ring_finger.BMP,157,M,Left,ring
157__M_Left_middle_finger.BMP,157,M,Left,middle
158__M_Left_index_finger.BMP,158,M,Left,index
158__M_Left_little_finger.BMP,158,M,Left,little
158__M_Left_middle_finger.BMP,158,M,Left,middle
158__M_Left_ring_finger.BMP,158,M,Left,ring
158__M_Left_thumb_finger.BMP,158,M,Left,thumb
158__M_Right_little_finger.BMP,158,M,Right,little
158__M_Right_middle_finger.BMP,158,M,Right,middle
158__M_Right_ring_finger.BMP,158,M,Right,ring
158__M_Right_thumb_finger.BMP,158,M,Right,thumb
158__M_Right_index_finger.BMP,158,M,Right,index
159__M_Right_little_finger.BMP,159,M,Right,little
159__M_Right_ring_finger.BMP,159,M,Right,ring
159__M_Right_middle_finger.BMP,159,M,Right,middle
159__M_Right_thumb_finger.BMP,159,M,Right,thumb
159__M_Left_ring_finger.BMP,159,M,Left,ring
159__M_Right_index_finger.BMP,159,M,Right,index
159__M_Left_index_finger.BMP,159,M,Left,index
159__M_Left_thumb_finger.BMP,159,M,Left,thumb
159__M_Left_little_finger.BMP,159,M,Left,little
159__M_Left_middle_finger.BMP,159,M,Left,middle
160__M_Left_index_finger.BMP,160,M,Left,index
160__M_Right_ring_finger.BMP,160,M,Right,ring
160__M_Right_middle_finger.BMP,160,M,Right,middle
160__M_Right_little_finger.BMP,160,M,Right,little
160__M_Right_thumb_finger.BMP,160,M,Right,thumb
160__M_Left_thumb_finger.BMP,160,M,Left,thumb
160__M_Left_ring_finger.BMP,160,M,Left,ring
160__M_Left_middle_finger.BMP,160,M,Left,middle
160__M_Left_little_finger.BMP,160,M,Left,little
160__M_Right_index_finger.BMP,160,M,Right,index
161__F_Left_index_finger.BMP,161,F,Left,index
161__F_Left_middle_finger.BMP,161,F,Left,middle
161__F_Left_ring_finger.BMP,161,F,Left,ring
161__F_Left_thumb_finger.BMP,161,F,Left,thumb
161__F_Right_index_finger.BMP,161,F,Right,index
161__F_Right_little_finger.BMP,161,F,Right,little
161__F_Right_middle_finger.BMP,161,F,Right,middle
161__F_Right_ring_finger.BMP,161,F,Right,ring
161__F_Right_thumb_finger.BMP,161,F,Right,thumb
161__F_Left_little_finger.BMP,161,F,Left,little
162__M_Right_middle_finger.BMP,162,M,Right,middle
162__M_Right_ring_finger.BMP,162,M,Right,ring
162__M_Right_index_finger.BMP,162,M,Right,index
162__M_Left_thumb_finger.BMP,162,M,Left,thumb
162__M_Left_ring_finger.BMP,162,M,Left,ring
162__M_Left_middle_finger.BMP,162,M,Left,middle
162__M_Left_little_finger.BMP,162,M,Left,little
162__M_Right_little_finger.BMP,162,M,Right,little
162__M_Left_index_finger.BMP,162,M,Left,index
162__M_Right_thumb_finger.BMP,162,M,Right,thumb
163__M_Left_index_finger.BMP,163,M,Left,index
163__M_Left_middle_finger.BMP,163,M,Left,middle
163__M_Left_ring_finger.BMP,163,M,Left,ring
163__M_Left_thumb_finger.BMP,163,M,Left,thumb
163__M_Left_little_finger.BMP,163,M,Left,little
163__M_Right_middle_finger.BMP,163,M,Right,middle
163__M_Right_ring_finger.BMP,163,M,Right,ring
163__M_Right_thumb_finger.BMP,163,M,Right,thumb
163__M_Right_little_finger.BMP,163,M,Right,little
163__M_Right_index_finger.BMP,163,M,Right,index
165__M_Left_index_finger.BMP,165,M,Left,index
165__M_Left_little_finger.BMP,165,M,Left,little
165__M_Left_middle_finger.BMP,165,M,Left,middle
165__M_Left_ring_finger.BMP,165,M,Left,ring
165__M_Left_thumb_finger.BMP,165,M,Left,thumb
165__M_Right_index_finger.BMP,165,M,Right,index
165__M_Right_little_finger.BMP,165,M,Right,little
165__M_Right_middle_finger.BMP,165,M,Right,middle
165__M_Right_ring_finger.BMP,165,M,Right,ring
165__M_Right_thumb_finger.BMP,165,M,Right,thumb
167__M_Left_ring_finger.BMP,167,M,Left,ring
167__M_Right_thumb_finger.BMP,167,M,Right,thumb
167__M_Left_index_finger.BMP,167,M,Left,index
167__M_Left_little_finger.BMP,167,M,Left,little
167__M_Left_middle_finger.BMP,167,M,Left,middle
167__M_Left_thumb_finger.BMP,167,M,Left,thumb
167__M_Right_little_finger.BMP,167,M,Right,little
167__M_Right_middle_finger.BMP,167,M,Right,middle
167__M_Right_ring_finger.BMP,167,M,Right,ring
167__M_Right_index_finger.BMP,167,M,Right,index
168__M_Right_thumb_finger.BMP,168,M,Right,thumb
168__M_Right_ring_finger.BMP,168,M,Right,ring
168__M_Right_middle_finger.BMP,168,M,Right,middle
168__M_Right_little_finger.BMP,168,M,Right,little
168__M_Right_index_finger.BMP,168,M,Right,index
168__M_Left_thumb_finger.BMP,168,M,Left,thumb
168__M_Left_ring_finger.BMP,168,M,Left,ring
168__M_Left_middle_finger.BMP,168,M,Left,middle
168__M_Left_index_finger.BMP,168,M,Left,index
168__M_Left_little_finger.BMP,168,M,Left,little
169__F_Right_middle_finger.BMP,169,F,Right,middle
169__F_Right_little_finger.BMP,169,F,Right,little
169__F_Left_index_finger.BMP,169,F,Left,index
169__F_Left_thumb_finger.BMP,169,F,Left,thumb
169__F_Left_ring_finger.BMP,169,F,Left,ring
169__F_Left_middle_finger.BMP,169,F,Left,middle
169__F_Left_little_finger.BMP,169,F,Left,little
169__F_Right_index_finger.BMP,169,F,Right,index
169__F_Right_thumb_finger.BMP,169,F,Right,thumb
169__F_Right_ring_finger.BMP,169,F,Right,ring
170__M_Left_little_finger.BMP,170,M,Left,little
170__M_Left_index_finger.BMP,170,M,Left,index
170__M_Right_ring_finger.BMP,170,M,Right,ring
170__M_Right_middle_finger.BMP,170,M,Right,middle
170__M_Right_little_finger.BMP,170,M,Right,little
170__M_Right_index_finger.BMP,170,M,Right,index
170__M_Right_thumb_finger.BMP,170,M,Right,thumb
170__M_Left_thumb_finger.BMP,170,M,Left,thumb
170__M_Left_ring_finger.BMP,170,M,Left,ring
170__M_Left_middle_finger.BMP,170,M,Left,middle
171__M_Right_thumb_finger.BMP,171,M,Right,thumb
171__M_Right_ring_finger.BMP,171,M,Right,ring
171__M_Left_index_finger.BMP,171,M,Left,index
171__M_Right_middle_finger.BMP,171,M,Right,middle
171__M_Left_ring_finger.BMP,171,M,Left,ring
171__M_Left_thumb_finger.BMP,171,M,Left,thumb
171__M_Right_index_finger.BMP,171,M,Right,index
171__M_Right_little_finger.BMP,171,M,Right,little
171__M_Left_middle_finger.BMP,171,M,Left,middle
171__M_Left_little_finger.BMP,171,M,Left,little
172__M_Right_ring_finger.BMP,172,M,Right,ring
172__M_Right_thumb_finger.BMP,172,M,Right,thumb
172__M_Left_index_finger.BMP,172,M,Left,index
172__M_Left_little_finger.BMP,172,M,Left,little
172__M_Left_middle_finger.BMP,172,M,Left,middle
172__M_Left_ring_finger.BMP,172,M,Left,ring
172__M_Left_thumb_finger.BMP,172,M,Left,thumb
172__M_Right_index_finger.BMP,172,M,Right,index
172__M_Right_middle_finger.BMP,172,M,Right,middle
172__M_Right_little_finger.BMP,172,M,Right,little
173__F_Right_ring_finger.BMP,173,F,Right,ring
173__F_Right_thumb_finger.BMP,173,F,Right,thumb
173__F_Left_ring_finger.BMP,173,F,Left,ring
173__F_Right_index_finger.BMP,173,F,Right,index
173__F_Left_thumb_finger.BMP,173,F,Left,thumb
173__F_Right_middle_finger.BMP,173,F,Right,middle
173__F_Left_middle_finger.BMP,173,F,Left,middle
173__F_Left_little_finger.BMP,173,F,Left,little
173__F_Left_index_finger.BMP,173,F,Left,index
173__F_Right_little_finger.BMP,173,F,Right,little
174__F_Left_thumb_finger.BMP,174,F,Left,thumb
174__F_Left_index_finger.BMP,174,F,Left,index
174__F_Left_little_finger.BMP,174,F,Left,little
174__F_Left_middle_finger.BMP,174,F,Left,middle
174__F_Left_ring_finger.BMP,174,F,Left,ring
174__F_Right_index_finger.BMP,174,F,Right,index
174__F_Right_middle_finger.BMP,174,F,Right,middle
174__F_Right_ring_finger.BMP,174,F,Right,ring
174__F_Right_thumb_finger.BMP,174,F,Right,thumb
174__F_Right_little_finger.BMP,174,F,Right,little
175__M_Right_thumb_finger.BMP,175,M,Right,thumb
175__M_Left_index_finger.BMP,175,M,Left,index
175__M_Left_little_finger.BMP,175,M,Left,little
175__M_Left_middle_finger.BMP,175,M,Left,middle
175__M_Left_ring_finger.BMP,175,M,Left,ring
175__M_Left_thumb_finger.BMP,175,M,Left,thumb
175__M_Right_index_finger.BMP,175,M,Right,index
175__M_Right_little_finger.BMP,175,M,Right,little
175__M_Right_middle_finger.BMP,175,M,Right,middle
175__M_Right_ring_finger.BMP,175,M,Right,ring
176__M_Left_index_finger.BMP,176,M,Left,index
176__M_Right_little_finger.BMP,176,M,Right,little
176__M_Left_little_finger.BMP,176,M,Left,little
176__M_Left_middle_finger.BMP,176,M,Left,middle
176__M_Left_ring_finger.BMP,176,M,Left,ring
176__M_Left_thumb_finger.BMP,176,M,Left,thumb
176__M_Right_index_finger.BMP,176,M,Right,index
176__M_Right_middle_finger.BMP,176,M,Right,middle
176__M_Right_thumb_finger.BMP,176,M,Right,thumb
176__M_Right_ring_finger.BMP,176,M,Right,ring
178__M_Right_thumb_finger.BMP,178,M,Right,thumb
178__M_Right_ring_finger.BMP,178,M,Right,ring
178__M_Right_middle_finger.BMP,178,M,Right,middle
178__M_Right_little_finger.BMP,178,M,Right,little
178__M_Left_thumb_finger.BMP,178,M,Left,thumb
178__M_Left_ring_finger.BMP,178,M,Left,ring
178__M_Left_middle_finger.BMP,178,M,Left,middle
178__M_Left_little_finger.BMP,178,M,Left,little
178__M_Left_index_finger.BMP,178,M,Left,index
178__M_Right_index_finger.BMP,178,M,Right,index
179__M_Right_thumb_finger.BMP,179,M,Right,thumb
179__M_Right_ring_finger.BMP,179,M,Right,ring
179__M_Right_little_finger.BMP,179,M,Right,little
179__M_Right_middle_finger.BMP,179,M,Right,middle
179__M_Left_thumb_finger.BMP,179,M,Left,thumb
179__M_Left_ring_finger.BMP,179,M,Left,ring
179__M_Left_little_finger.BMP,179,M,Left,little
179__M_Left_index_finger.BMP,179,M,Left,index
179__M_Right_index_finger.BMP,179,M,Right,index
179__M_Left_middle_finger.BMP,179,M,Left,middle
180__F_Left_index_finger.BMP,180,F,Left,index
180__F_Left_little_finger.BMP,180,F,Left,little
180__F_Left_middle_finger.BMP,180,F,Left,middle
180__F_Left_ring_finger.BMP,180,F,Left,ring
180__F_Left_thumb_finger.BMP,180,F,Left,thumb
180__F_Right_index_finger.BMP,180,F,Right,index
180__F_Right_little_finger.BMP,180,F,Right,little
180__F_Right_middle_finger.BMP,180,F,Right,middle
180__F_Right_thumb_finger.BMP,180,F,Right,thumb
180__F_Right_ring_finger.BMP,180,F,Right,ring
181__M_Left_little_finger.BMP,181,M,Left,little
181__M_Right_thumb_finger.BMP,181,M,Right,thumb
181__M_Right_ring_finger.BMP,181,M,Right,ring
181__M_Right_middle_finger.BMP,181,M,Right,middle
181__M_Right_little_finger.BMP,181,M,Right,little
181__M_Right_index_finger.BMP,181,M,Right,index
181__M_Left_thumb_finger.BMP,181,M,Left,thumb
181__M_Left_ring_finger.BMP,181,M,Left,ring
181__M_Left_middle_finger.BMP,181,M,Left,middle
181__M_Left_index_finger.BMP,181,M,Left,index
184__M_Left_middle_finger.BMP,184,M,Left,middle
184__M_Right_middle_finger.BMP,184,M,Right,middle
184__M_Left_thumb_finger.BMP,184,M,Left,thumb
184__M_Right_ring_finger.BMP,184,M,Right,ring
184__M_Right_thumb_finger.BMP,184,M,Right,thumb
184__M_Left_ring_finger.BMP,184,M,Left,ring
184__M_Right_little_finger.BMP,184,M,Right,little
184__M_Right_index_finger.BMP,184,M,Right,index
184__M_Left_little_finger.BMP,184,M,Left,little
184__M_Left_index_finger.BMP,184,M,Left,index
186__M_Right_index_finger.BMP,186,M,Right,index
186__M_Left_little_finger.BMP,186,M,Left,little
186__M_Right_thumb_finger.BMP,186,M,Right,thumb
186__M_Left_index_finger.BMP,186,M,Left,index
186__M_Right_ring_finger.BMP,186,M,Right,ring
186__M_Right_middle_finger.BMP,186,M,Right,middle
186__M_Right_little_finger.BMP,186,M,Right,little
186__M_Left_thumb_finger.BMP,186,M,Left,thumb
186__M_Left_ring_finger.BMP,186,M,Left,ring
186__M_Left_middle_finger.BMP,186,M,Left,middle
187__M_Left_middle_finger.BMP,187,M,Left,middle
187__M_Left_little_finger.BMP,187,M,Left,little
187__M_Left_index_finger.BMP,187,M,Left,index
187__M_Left_ring_finger.BMP,187,M,Left,ring
187__M_Right_thumb_finger.BMP,187,M,Right,thumb
187__M_Right_ring_finger.BMP,187,M,Right,ring
187__M_Right_middle_finger.BMP,187,M,Right,middle
187__M_Right_little_finger.BMP,187,M,Right,little
187__M_Right_index_finger.BMP,187,M,Right,index
187__M_Left_thumb_finger.BMP,187,M,Left,thumb
188__M_Left_index_finger.BMP,188,M,Left,index
188__M_Right_thumb_finger.BMP,188,M,Right,thumb
188__M_Left_little_finger.BMP,188,M,Left,little
188__M_Right_middle_finger.BMP,188,M,Right,middle
188__M_Right_ring_finger.BMP,188,M,Right,ring
188__M_Right_index_finger.BMP,188,M,Right,index
188__M_Left_thumb_finger.BMP,188,M,Left,thumb
188__M_Left_ring_finger.BMP,188,M,Left,ring
188__M_Right_little_finger.BMP,188,M,Right,little
188__M_Left_middle_finger.BMP,188,M,Left,middle
189__F_Left_index_finger.BMP,189,F,Left,index
189__F_Left_little_finger.BMP,189,F,Left,little
189__F_Left_middle_finger.BMP,189,F,Left,middle
189__F_Left_ring_finger.BMP,189,F,Left,ring
189__F_Left_thumb_finger.BMP,189,F,Left,thumb
189__F_Right_index_finger.BMP,189,F,Right,index
189__F_Right_little_finger.BMP,189,F,Right,little
189__F_Right_middle_finger.BMP,189,F,Right,middle
189__F_Right_ring_finger.BMP,189,F,Right,ring
189__F_Right_thumb_finger.BMP,189,F,Right,thumb
190__M_Left_index_finger.BMP,190,M,Left,index
190__M_Left_little_finger.BMP,190,M,Left,little
190__M_Left_middle_finger.BMP,190,M,Left,middle
190__M_Left_ring_finger.BMP,190,M,Left,ring
190__M_Left_thumb_finger.BMP,190,M,Left,thumb
190__M_Right_index_finger.BMP,190,M,Right,index
190__M_Right_little_finger.BMP,190,M,Right,little
190__M_Right_middle_finger.BMP,190,M,Right,middle
190__M_Right_ring_finger.BMP,190,M,Right,ring
190__M_Right_thumb_finger.BMP,190,M,Right,thumb
191__F_Left_ring_finger.BMP,191,F,Left,ring
191__F_Left_thumb_finger.BMP,191,F,Left,thumb
191__F_Right_index_finger.BMP,191,F,Right,index
191__F_Right_little_finger.BMP,191,F,Right,little
191__F_Left_little_finger.BMP,191,F,Left,little
191__F_Right_ring_finger.BMP,191,F,Right,ring
191__F_Right_thumb_finger.BMP,191,F,Right,thumb
191__F_Left_middle_finger.BMP,191,F,Left,middle
191__F_Left_index_finger.BMP,191,F,Left,index
191__F_Right_middle_finger.BMP,191,F,Right,middle
192__M_Left_little_finger.BMP,192,M,Left,little
192__M_Left_index_finger.BMP,192,M,Left,index
192__M_Left_ring_finger.BMP,192,M,Left,ring
192__M_Right_thumb_finger.BMP,192,M,Right,thumb
192__M_Right_ring_finger.BMP,192,M,Right,ring
192__M_Right_middle_finger.BMP,192,M,Right,middle
192__M_Right_little_finger.BMP,192,M,Right,little
192__M_Right_index_finger.BMP,192,M,Right,index
192__M_Left_middle_finger.BMP,192,M,Left,middle
192__M_Left_thumb_finger.BMP,192,M,Left,thumb
194__M_Right_ring_finger.BMP,194,M,Right,ring
194__M_Left_middle_finger.BMP,194,M,Left,middle
194__M_Left_index_finger.BMP,194,M,Left,index
194__M_Left_little_finger.BMP,194,M,Left,little
194__M_Left_ring_finger.BMP,194,M,Left,ring
194__M_Left_thumb_finger.BMP,194,M,Left,thumb
194__M_Right_index_finger.BMP,194,M,Right,index
194__M_Right_little_finger.BMP,194,M,Right,little
194__M_Right_middle_finger.BMP,194,M,Right,middle
194__M_Right_thumb_finger.BMP,194,M,Right,thumb
195__M_Left_little_finger.BMP,195,M,Left,little
195__M_Left_middle_finger.BMP,195,M,Left,middle
195__M_Right_ring_finger.BMP,195,M,Right,ring
195__M_Right_thumb_finger.BMP,195,M,Right,thumb
195__M_Left_index_finger.BMP,195,M,Left,index
195__M_Right_middle_finger.BMP,195,M,Right,middle
195__M_Right_little_finger.BMP,195,M,Right,little
195__M_Right_index_finger.BMP,195,M,Right,index
195__M_Left_thumb_finger.BMP,195,M,Left,thumb
195__M_Left_ring_finger.BMP,195,M,Left,ring
197__M_Left_ring_finger.BMP,197,M,Left,ring
197__M_Left_index_finger.BMP,197,M,Left,index
197__M_Left_little_finger.BMP,197,M,Left,little
197__M_Left_middle_finger.BMP,197,M,Left,middle
197__M_Left_thumb_finger.BMP,197,M,Left,thumb
197__M_Right_little_finger.BMP,197,M,Right,little
197__M_Right_middle_finger.BMP,197,M,Right,middle
197__M_Right_ring_finger.BMP,197,M,Right,ring
197__M_Right_thumb_finger.BMP,197,M,Right,thumb
197__M_Right_index_finger.BMP,197,M,Right,index
198__M_Right_thumb_finger.BMP,198,M,Right,thumb
198__M_Right_ring_finger.BMP,198,M,Right,ring
198__M_Right_middle_finger.BMP,198,M,Right,middle
198__M_Right_little_finger.BMP,198,M,Right,little
198__M_Left_thumb_finger.BMP,198,M,Left,thumb
198__M_Left_ring_finger.BMP,198,M,Left,ring
198__M_Right_index_finger.BMP,198,M,Right,index
198__M_Left_index_finger.BMP,198,M,Left,index
198__M_Left_middle_finger.BMP,198,M,Left,middle
198__M_Left_little_finger.BMP,198,M,Left,little
199__M_Left_index_finger.BMP,199,M,Left,index
199__M_Left_little_finger.BMP,199,M,Left,little
199__M_Left_middle_finger.BMP,199,M,Left,middle
199__M_Left_ring_finger.BMP,199,M,Left,ring
199__M_Left_thumb_finger.BMP,199,M,Left,thumb
199__M_Right_little_finger.BMP,199,M,Right,little
199__M_Right_middle_finger.BMP,199,M,Right,middle
199__M_Right_ring_finger.BMP,199,M,Right,ring
199__M_Right_thumb_finger.BMP,199,M,Right,thumb
199__M_Right_index_finger.BMP,199,M,Right,index
201__F_Left_index_finger.BMP,201,F,Left,index
201__F_Right_thumb_finger.BMP,201,F,Right,thumb
201__F_Right_middle_finger.BMP,201,F,Right,middle
201__F_Right_little_finger.BMP,201,F,Right,little
201__F_Right_ring_finger.BMP,201,F,Right,ring
201__F_Left_thumb_finger.BMP,201,F,Left,thumb
201__F_Left_ring_finger.BMP,201,F,Left,ring
201__F_Left_middle_finger.BMP,201,F,Left,middle
201__F_Left_little_finger.BMP,201,F,Left,little
201__F_Right_index_finger.BMP,201,F,Right,index
202__M_Left_little_finger.BMP,202,M,Left,little
202__M_Left_middle_finger.BMP,202,M,Left,middle
202__M_Left_ring_finger.BMP,202,M,Left,ring
202__M_Left_thumb_finger.BMP,202,M,Left,thumb
202__M_Right_index_finger.BMP,202,M,Right,index
202__M_Right_little_finger.BMP,202,M,Right,little
202__M_Right_middle_finger.BMP,202,M,Right,middle
202__M_Right_ring_finger.BMP,202,M,Right,ring
202__M_Right_thumb_finger.BMP,202,M,Right,thumb
202__M_Left_index_finger.BMP,202,M,Left,index
203__M_Right_thumb_finger.BMP,203,M,Right,thumb
203__M_Left_index_finger.BMP,203,M,Left,index
203__M_Right_middle_finger.BMP,203,M,Right,middle
203__M_Right_little_finger.BMP,203,M,Right,little
203__M_Right_index_finger.BMP,203,M,Right,index
203__M_Left_thumb_finger.BMP,203,M,Left,thumb
203__M_Left_ring_finger.BMP,203,M,Left,ring
